id,name,subunit,unit,num_strokes,radical,difficulty_1,difficulty_2,difficulty_3,topic,attribute_on,attribute_kun
800000444,鏡,,203000003,19,030000017,031000004,000000004,031000017,,キョウ,かがみ
800000445,銀,,203000003,14,030000017,031000003,000000003,031000014,,ギン,-
800000446,鉄,,203000003,13,030000017,031000003,000000003,031000016,,テツ,-
800000447,金,,203000003,8,030000017,031000001,000000001,031000013,032000002,キン・コン,かね・かな
800000448,鈍,,203000003,12,030000017,,,031000016,,ドン,にぶ(い)・にぶ(る)
800000449,鋭,,203000003,15,030000017,,,031000016,,エイ,するど(い)
800000450,釣,,203000003,11,030000017,,,031000017,,チョウ,つ(る)・つ(り)
800000451,鈴,,203000003,13,030000017,,,031000017,,レイ、リン,すず
800000452,鉛,,203000003,13,030000017,,,031000017,,エン,なまり
800000453,鉢,,203000003,13,030000017,,,031000017,,ハチ、ハツ,-
800000454,銃,,203000003,14,030000017,,,031000017,,ジュウ,-
800000455,銑,,203000003,14,030000017,,,031000017,,セン,-
800000456,銘,,203000003,14,030000017,,,031000017,,メイ,-
800000457,鋳,,203000003,15,030000017,,,031000017,,チュウ,い(る)
800000458,錘,,203000003,16,030000017,,,031000017,,スイ,つむ・おもり
800000459,錠,,203000003,16,030000017,,,031000017,,ジョウ,-
800000460,錬,,203000003,16,030000017,,,031000017,,レン,ね(り) ・ね(る)
800000461,錯,,203000003,16,030000017,,,031000017,,サク,-
800000462,鍛,,203000003,17,030000017,,,031000017,,タン,きた(える)
800000463,鎖,,203000003,18,030000017,,,031000017,,サ,くさり
800000464,鎮,,203000003,18,030000017,,,031000017,,チン,しず(める) ・しず(まる)
800000465,鐘,,203000003,20,030000017,,,031000017,,ショウ,かね
800000466,鑑,,203000003,23,030000017,,,031000017,,カン,かんが(みる)
800000467,欲,,203000003,11,030000068,031000006,000000006,031000015,,ヨク,ほ（しい）
800000468,欠,,203000003,4,030000068,031000004,000000004,031000015,,ケツ,か（ける）・か（く）
800000469,次,,203000003,6,030000068,031000003,000000003,031000015,,ジ・シ,つぎ・つ（ぐ）
800000470,歌,,203000003,14,030000068,031000002,000000002,031000014,032000009,カ,うた・うた（う）
800000471,欧,,203000003,8,030000068,,,031000016,,オウ,-
800000472,欺,,203000003,12,030000068,,,031000017,,ギ,あざむ(く)
800000473,款,,203000003,12,030000068,,,031000017,,カン,-
800000474,歓,,203000003,15,030000068,,,031000017,,カン,よろこ(ぶ)
800000475,窓,,203000003,11,030000052,031000006,000000006,031000015,,ソウ,まど
800000476,穴,,203000003,5,030000052,031000006,000000006,031000017,,ケツ,あな
800000477,究,,203000003,7,030000052,031000003,000000003,031000014,,キュウ,きわ（める）
800000478,空,,203000003,8,030000052,031000001,000000001,031000013,032000005,クウ,そら・あ（ける）・から
800000479,突,,203000003,8,030000052,,,031000015,,トツ,つ(く)
800000480,窃,,203000003,9,030000052,,,031000017,,セツ,ぬす(む)
800000481,窒,,203000003,11,030000052,,,031000017,,チツ,-
800000482,窮,,203000003,15,030000052,,,031000017,,キュウ,きわ(める)、きわ(まる)
800000483,窯,,203000003,15,030000052,,,031000017,,ヨウ,かま
800000484,衆,,203000003,12,030000146,031000006,000000006,031000017,,シュウ・シュ,-
800000485,血,,203000003,6,030000146,031000003,000000003,031000016,,ケツ,ち
800000486,朗,,203000003,10,030000062,031000006,000000006,031000017,,ロウ,-
800000487,望,,203000003,11,030000062,031000004,000000004,031000015,,ボウ,のぞ（む）
800000488,服,,203000003,8,030000062,031000003,000000003,031000014,032000023,-,ふく
800000489,有,,203000003,6,030000062,031000003,000000003,031000014,,ユウ,あ（る）
800000490,期,,203000003,12,030000062,031000003,000000003,031000015,,キ・ゴ,-
800000491,朝,,203000003,12,030000062,031000002,000000002,031000014,032000002,チョウ,あさ
800000492,月,,203000003,4,030000062,031000001,000000001,031000013,032000002,ゲツ・ガツ,つき
800000493,朕,,203000003,10,030000062,,,031000017,,チン,-
800000494,犯,,203000003,5,030000031,031000005,000000005,031000015,,ハン,おか（す）
800000495,状,,203000003,7,030000031,031000005,000000005,031000015,,ジョウ,-
800000496,独,,203000003,9,030000031,031000005,000000005,031000017,,ドク,ひと（り）
800000497,犬,,203000003,4,030000031,031000001,000000001,031000014,032000012,ケン,いぬ
800000498,猫,,203000003,11,030000031,,,031000015,,ビョウ,ねこ
800000499,狂,,203000003,7,030000031,,,031000017,,キョウ,くる(う)・くる(おしい)
800000500,狩,,203000003,9,030000031,,,031000017,,シュ,か(る)・かり
800000501,狭,,203000003,9,030000031,,,031000017,,キョウ,せま(い)・せば(める)・せば(まる)
800000502,猛,,203000003,11,030000031,,,031000017,,モウ,-
800000503,猟,,203000003,11,030000031,,,031000017,,リョウ,-
800000504,献,,203000003,13,030000031,,,031000017,,ケン、コン,-
800000505,猶,,203000003,12,030000031,,,031000017,,ユウ,なお
800000506,猿,,203000003,13,030000031,,,031000017,,エン,さる
800000507,獄,,203000003,14,030000031,,,031000017,,ゴク,-
800000508,獣,,203000003,16,030000031,,,031000017,,ジュウ,けもの
800000509,獲,,203000003,16,030000031,,,031000017,,カク,え(る)
800000510,視,,203000003,11,030000073,031000006,000000006,031000017,,シ,み(る)
800000511,覧,,203000003,17,030000073,031000006,000000006,031000017,,ラン,み(る)
800000512,規,,203000003,11,030000073,031000005,000000005,031000015,,キ,-
800000513,覚,,203000003,12,030000073,031000004,000000004,031000015,,カク,おぼ（える）・さ（める）
800000514,観,,203000003,18,030000073,031000004,000000004,031000015,,カン,-
800000515,親,,203000003,16,030000073,031000002,000000002,031000013,032000019,シン,おや・した（しい）
800000516,見,,203000003,7,030000073,031000001,000000001,031000013,032000003,ケン,み（る）・み（える）
800000517,率,,203000003,11,030000135,031000005,000000005,031000017,,ソツ・リツ,ひき（いる）
800000518,玄,,203000003,5,030000135,,,031000017,,ゲン,-
800000519,訪,,203000003,11,030000007,031000006,000000006,031000015,,ホウ,おとず（れる）・たず（ねる）
800000520,認,,203000003,14,030000007,031000006,000000006,031000015,,ニン,みとめ（る）
800000521,誤,,203000003,14,030000007,031000006,000000006,031000015,,ゴ,あやま（る）
800000522,論,,203000003,15,030000007,031000006,000000006,031000015,,ロン,-
800000523,警,,203000003,19,030000007,031000006,000000006,031000015,,ケイ,-
800000524,詞,,203000003,12,030000007,031000006,000000006,031000016,,シ,-
800000525,誌,,203000003,14,030000007,031000006,000000006,031000016,,シ,-
800000526,諸,,203000003,15,030000007,031000006,000000006,031000016,,ショ,もろ
800000527,討,,203000003,10,030000007,031000006,000000006,031000017,,トウ,う（つ）
800000528,訳,,203000003,11,030000007,031000006,000000006,031000017,,ヤク,わけ
800000529,誕,,203000003,15,030000007,031000006,000000006,031000017,,タン,-
800000530,誠,,203000003,13,030000007,031000006,000000006,031000017,,セイ,まこと
800000531,識,,203000003,19,030000007,031000005,000000005,031000015,,シキ,-
800000532,許,,203000003,11,030000007,031000005,000000005,031000015,,キョ,ゆる（す）
800000533,設,,203000003,11,030000007,031000005,000000005,031000016,,セツ,もう（ける）・しつら（える）
800000534,講,,203000003,17,030000007,031000005,000000005,031000016,,コウ,こう
800000535,証,,203000003,12,030000007,031000005,000000005,031000017,,ショウ,あかし
800000536,評,,203000003,12,030000007,031000005,000000005,031000017,,ヒョウ,-
800000537,謝,,203000003,17,030000007,031000005,000000005,031000017,,シャ,あやま（る）
800000538,護,,203000003,20,030000007,031000005,000000005,,,ゴ,-
800000539,試,,203000003,13,030000007,031000004,000000004,031000014,032000009,シ,こころ（みる）
800000540,説,,203000003,14,030000007,031000004,000000004,031000014,,セツ,と（く）
800000541,議,,203000003,20,030000007,031000004,000000004,031000015,,ギ,-
800000542,訓,,203000003,10,030000007,031000004,000000004,031000016,,クン,-
800000543,課,,203000003,15,030000007,031000004,000000004,031000016,,カ,-
800000544,調,,203000003,15,030000007,031000003,000000003,031000015,,チョウ,しら（べる）・ととの（う）
800000545,談,,203000003,15,030000007,031000003,000000003,031000015,,ダン,-
800000546,詩,,203000003,13,030000007,031000003,000000003,031000017,,シ,-
800000547,読,,203000003,14,030000007,031000002,000000002,031000013,032000003,ドク・トウ・トク,よ（む）
800000548,話,,203000003,13,030000007,031000002,000000002,031000013,032000003,ワ,はな（す）・はなし
800000549,語,,203000003,14,030000007,031000002,000000002,031000013,032000003,ゴ,かた（る）
800000550,言,,203000003,7,030000007,031000002,000000002,031000014,032000009,ゲン・ゴン,い（う）・こと
800000551,計,,203000003,9,030000007,031000002,000000002,031000014,032000009,ケイ,はか（る）
800000552,記,,203000003,10,030000007,031000002,000000002,031000015,,キ,しる（す）
800000553,詰,,203000003,13,030000007,,,031000016,,キツ,つ(める)・つ(まる)
800000554,訂,,203000003,9,030000007,,,031000017,,テイ,-
800000555,託,,203000003,10,030000007,,,031000017,,タク,かこつ(ける)
800000556,訟,,203000003,11,030000007,,,031000017,,ショウ,-
800000557,訴,,203000003,12,030000007,,,031000017,,ソ,うった(える)
800000558,診,,203000003,12,030000007,,,031000017,,シン,み(る)
800000559,詐,,203000003,12,030000007,,,031000017,,サ,いつわ(る)
800000560,詔,,203000003,12,030000007,,,031000017,,ショウ,みことのり
800000561,詠,,203000003,12,030000007,,,031000017,,エイ,よ(む)
800000562,該,,203000003,13,030000007,,,031000017,,ガイ,-
800000563,詳,,203000003,13,030000007,,,031000017,,ショウ,くわ(しい)
800000564,誇,,203000003,13,030000007,,,031000017,,コ,ほこ(る)
800000565,誉,,203000003,13,030000007,,,031000017,,ヨ,ほまれ
800000566,誓,,203000003,14,030000007,,,031000017,,セイ,ちか(う)
800000567,誘,,203000003,14,030000007,,,031000017,,ユウ,-
800000568,請,,203000003,15,030000007,,,031000017,,セイ・シン,う(ける)
800000569,諭,,203000003,16,030000007,,,031000017,,ユ,さと(す)
800000570,諮,,203000003,16,030000007,,,031000017,,シ,-
800000571,諾,,203000003,15,030000007,,,031000017,,ダク,-
800000572,謀,,203000003,16,030000007,,,031000017,,ボウ、ム,はか(る)
800000573,謁,,203000003,15,030000007,,,031000017,,エツ,-
800000574,謄,,203000003,17,030000007,,,031000017,,トウ,-
800000575,謙,,203000003,17,030000007,,,031000017,,ケン,へりくだ(る)
800000576,謡,,203000003,16,030000007,,,031000017,,ヨウ,うた・うた(う)
800000577,謹,,203000003,18,030000007,,,031000017,,キン,つつつ(しむ)
800000578,譜,,203000003,19,030000007,,,031000017,,フ,-
800000579,譲,,203000003,20,030000007,,,031000017,,ジョウ,ゆず(る)
800000580,己,,203000003,3,030000161,031000006,000000006,031000017,,コ・キ,おのれ
800000581,所,,203000003,8,030000205,031000003,000000003,031000014,032000011,ショ,ところ
800000582,戸,,203000003,4,030000205,031000002,000000002,031000016,,コ,と
800000583,戻,,203000003,7,030000205,,,031000015,,レイ,もど(る)・もど(す)
800000584,房,,203000003,8,030000205,,,031000017,,ボウ,ふさ
800000585,扇,,203000003,10,030000205,,,031000017,,セン,おうぎ・あお(ぐ)
800000586,扉,,203000003,12,030000205,,,031000017,,ヒ,とびら
800000587,鼓,,203000003,13,030000199,,,031000017,,コ,つづみ
800000588,否,,203000003,7,030000006,031000006,000000006,031000015,032000009,ヒ,いな
800000589,吸,,203000003,6,030000006,031000006,000000006,031000015,032000009,キュウ,す（う）
800000590,呼,,203000003,8,030000006,031000006,000000006,031000015,032000009,コ,よ（ぶ）
800000591,后,,203000003,6,030000006,031000006,000000006,031000017,,ゴウ・ゴ,きさき
800000592,善,,203000003,12,030000006,031000006,000000006,031000017,,ゼン,よ（い）
800000593,告,,203000003,7,030000006,031000005,000000005,031000015,032000009,コク,つ（げる）
800000594,史,,203000003,5,030000006,031000005,000000005,031000016,,シ,-
800000595,可,,203000003,5,030000006,031000005,000000005,031000015,,カ,-
800000596,喜,,203000003,12,030000006,031000005,000000005,031000015,,キ,よろこ（び）
800000597,句,,203000003,5,030000006,031000005,000000005,031000017,,ク,-
800000598,各,,203000003,6,030000006,031000004,000000004,031000016,,カク,-
800000599,周,,203000003,8,030000006,031000004,000000004,031000016,,シュウ,まわ（り）
800000600,司,,203000003,5,030000006,031000004,000000004,031000017,,シ,つかさ（どる）
800000601,唱,,203000003,11,030000006,031000004,000000004,031000017,,ショウ,とな（える）
800000602,器,,203000003,15,030000006,031000004,000000004,031000017,,キ,うつわ
800000603,員,,203000003,10,030000006,031000003,000000003,031000014,032000019,イン,-
800000604,向,,203000003,6,030000006,031000003,000000003,031000015,032000009,コウ,む（かう）・む（く）
800000605,命,,203000003,8,030000006,031000003,000000003,031000015,032000009,メイ,いのち
800000606,味,,203000003,8,030000006,031000003,000000003,031000014,,ミ,あじ
800000607,品,,203000003,9,030000006,031000003,000000003,031000014,,ヒン,しな
800000608,問,,203000003,11,030000006,031000003,000000003,031000014,,モン,と（う）
800000609,和,,203000003,8,030000006,031000003,000000003,031000015,,ワ,かず
800000610,商,,203000003,11,030000006,031000003,000000003,031000015,,ショウ,あきな（い）
800000611,号,,203000003,5,030000006,031000003,000000003,031000015,,ゴウ,-
800000612,君,,203000003,7,030000006,031000003,000000003,031000015,,クン,きみ
800000613,古,,203000003,5,030000006,031000002,000000002,031000013,032000016,コ,ふる（い）
800000614,合,,203000003,6,030000006,031000002,000000002,031000014,,ゴウ・カッ,あ（う）
800000615,台,,203000003,5,030000006,031000002,000000002,031000014,,ダイ・タイ,-
800000616,同,,203000003,6,030000006,031000002,000000002,031000014,,ドウ,おな（じ）
800000617,口,,203000003,3,030000006,031000001,000000001,031000013,032000010,コウ・ク,くち
800000618,名,,203000003,6,030000006,031000001,000000001,031000013,032000003,メイ・ミョウ,な
800000619,右,,203000003,5,030000006,031000001,000000001,031000013,032000025,ウ・ユウ,みぎ
800000620,吹,,203000003,7,030000006,,,031000015,032000009,スイ,ふ(く)
800000621,叫,,203000003,6,030000006,,,031000015,,キョウ,さけ(ぶ)
800000622,召,,203000003,5,030000006,,,031000015,,ショウ,め(す)
800000623,含,,203000003,7,030000006,,,031000015,,ガン,ふく(む)・ふく(める)
800000624,咲,,203000003,9,030000006,,,031000015,,-,さく
800000625,喫,,203000003,12,030000006,,,031000015,,キツ,-
800000626,吉,,203000003,6,030000006,,,031000017,,キチ・キツ,よし
800000627,吏,,203000003,6,030000006,,,031000017,,リ,-
800000628,吐,,203000003,6,030000006,,,031000017,,ト,は(く)
800000629,吟,,203000003,7,030000006,,,031000017,,ギン,-
800000630,呈,,203000003,7,030000006,,,031000017,,テイ,-
800000631,呉,,203000003,7,030000006,,,031000017,,ゴ,くれ
800000632,哀,,203000003,9,030000006,,,031000017,,アイ,あわ(れ)・あわ(れむ)
800000633,哲,,203000003,10,030000006,,,031000017,,テツ,-
800000634,唆,,203000003,10,030000006,,,031000017,,サ,そそのか(す)
800000635,唇,,203000003,10,030000006,,,031000017,,シン,くちびる
800000636,唯,,203000003,11,030000006,,,031000017,,ユイ・イ,ただ
800000637,啓,,203000003,11,030000006,,,031000017,,ケイ,-
800000638,喚,,203000003,12,030000006,,,031000017,,カン,わめ(く)
800000639,喝,,203000003,11,030000006,,,031000017,,カツ,-
800000640,喪,,203000003,12,030000006,,,031000017,,ソウ,も
800000641,嗣,,203000003,13,030000006,,,031000017,,シ,つぐ
800000642,嘆,,203000003,13,030000006,,,031000017,,タン,なげ(かわしい)・なげ(く)
800000643,嘱,,203000003,15,030000006,,,031000017,,ショク,-
800000644,噴,,203000003,15,030000006,,,031000017,,フン,ふ(く)
800000645,嚇,,203000003,17,030000006,,,031000017,,カク,おど(す)
800000646,差,,203000003,10,030000086,031000004,000000004,031000015,,サ,さ（す）
800000647,工,,203000003,3,030000086,031000002,000000002,031000014,,コウ・ク,-
800000648,左,,203000003,5,030000086,031000001,000000001,031000013,032000025,サ,ひだり
800000649,巨,,203000003,5,030000086,,,031000016,,キョ,-
800000650,巧,,203000003,5,030000086,,,031000017,,コウ,たく(み)
800000651,術,,203000003,11,030000080,031000005,000000005,031000015,,ジュツ,-
800000652,衛,,203000003,16,030000080,031000005,000000005,031000017,,エ・エイ,まもる
800000653,街,,203000003,12,030000080,031000004,000000004,031000017,,ガイ,まち
800000654,行,,203000003,6,030000080,031000002,000000002,031000013,032000009,コウ・ギョウ,い（く）・ゆ（く）・おこな（う）
800000655,衝,,203000003,15,030000080,,,031000017,,ショウ,つ(く)
800000656,衡,,203000003,16,030000080,,,031000017,,コウ,-
800000657,香,,203000003,9,030000191,031000004,000000004,031000016,,コウ・キョウ,かお（り）・か
800000658,高,,203000003,10,030000192,031000002,000000002,031000013,032000014,コウ,たか（い）
800000659,黙,,203000003,15,030000206,,,031000017,,モク,だ(まる)
800000660,黒,,203000003,11,030000206,031000002,000000002,031000014,032000006,コク,くろ
800000661,骨,,203000003,10,030000107,031000006,000000006,031000016,,コツ,ほね
800000662,髄,,203000003,19,030000107,,,031000017,,ズイ,-
800000663,良,,203000003,7,030000179,031000004,000000004,031000015,,リョウ,よ（い）
800000664,盛,,203000003,11,030000059,031000006,000000006,031000017,,セイ・ジョウ,も（る）・も（れる）さか(ん)
800000665,盟,,203000003,13,030000059,031000006,000000006,031000017,,メイ,-
800000666,益,,203000003,10,030000059,031000005,000000005,031000017,,エキ・ヤク,ま(す)
800000667,皿,,203000003,5,030000059,031000003,000000003,031000016,,-,さら
800000668,盗,,203000003,11,030000059,,,031000015,,トウ,ぬす(む)
800000669,盆,,203000003,9,030000059,,,031000017,,ボン,-
800000670,監,,203000003,14,030000059,,,031000017,,カン,-
800000671,盤,,203000003,15,030000059,,,031000017,,バン,-
800000672,岐,,203000003,7,030000033,031000004,000000004,031000017,,キ・ギ,-
800000673,崎,,203000003,11,030000033,031000004,000000004,031000017,,-,さき
800000674,岡,,203000003,8,030000033,031000004,000000004,,,-,おか
800000675,岸,,203000003,8,030000033,031000003,000000003,031000016,,ガン,きし
800000676,島,,203000003,10,030000033,031000003,000000003,031000016,,トウ,しま
800000677,岩,,203000003,8,030000033,031000002,000000002,031000016,,ガン,いわ
800000678,山,,203000003,3,030000033,031000001,000000001,031000013,032000005,サン,やま
800000679,岬,,203000003,8,030000033,,,031000017,,コウ,みさき
800000680,岳,,203000003,8,030000033,,,031000017,,ガク,たけ
800000681,峠,,203000003,9,030000033,,,031000017,,-,とうげ
800000682,峡,,203000003,9,030000033,,,031000017,,キョウ,はざま
800000683,峰,,203000003,10,030000033,,,031000017,,ホウ,みね
800000684,崇,,203000003,11,030000033,,,031000017,,スウ,あが(める)
800000685,崩,,203000003,11,030000033,,,031000017,,ホウ,くず(れる)・くず(す)
800000686,士,,203000003,3,030000098,031000005,000000005,031000017,,シ,-
800000687,声,,203000003,7,030000098,031000002,000000002,031000014,032000010,セイ,こえ
800000688,壮,,203000003,6,030000098,,,031000017,,ソウ,-
800000689,壱,,203000003,7,030000098,,,031000017,,イチ,-
800000690,存,,203000003,6,030000058,031000006,000000006,031000015,,ソン・ゾン,-
800000691,孝,,203000003,7,030000058,031000006,000000006,031000017,,コウ,-
800000692,季,,203000003,8,030000058,031000004,000000004,031000016,,キ,-
800000693,孫,,203000003,10,030000058,031000004,000000004,031000016,,ソン,まご
800000694,子,,203000003,3,030000058,031000001,000000001,031000013,032000003,シ・ス,こ
800000695,学,,203000003,8,030000058,031000001,000000001,031000013,032000003,ガク,まな（ぶ）
800000696,字,,203000003,6,030000058,031000001,000000001,031000014,,ジ,あざ
800000697,孔,,203000003,4,030000058,,,031000017,,コウ,はなはだ
800000698,孤,,203000003,8,030000058,,,031000017,,コ,みなしご
800000699,支,,203000003,4,030000164,031000005,000000005,031000015,,シ,ささ（える）
800000700,武,,203000003,8,030000069,031000005,000000005,031000016,,ブ・ム,-
800000701,歴,,203000003,14,030000069,031000005,000000005,031000016,,レキ,へ（る）
800000702,歩,,203000003,8,030000069,031000002,000000002,031000014,032000009,ホ・フ・ブ,ある（く）・あゆ（む）
800000703,止,,203000003,4,030000069,031000002,000000002,031000014,032000009,シ,と（まる）
800000704,正,,203000003,5,030000069,031000001,000000001,031000014,,セイ・ショウ,ただ（しい）・まさ
800000705,歳,,203000003,13,030000069,,,031000015,,サイ・セイ,-
800000706,民,,203000003,5,030000133,031000004,000000004,031000015,,ミン,-
800000707,氏,,203000003,4,030000133,031000004,000000004,031000017,,シ,-
800000708,紅,,203000003,9,030000008,031000006,000000006,031000016,,コウ・ク,べに・あか（い）・くれない
800000709,純,,203000003,10,030000008,031000006,000000006,031000016,,ジュン,-
800000710,系,,203000003,7,030000008,031000006,000000006,031000017,,ケイ,-
800000711,納,,203000003,10,030000008,031000006,000000006,031000017,,ノウ・ナッ・ナン・トウ,おさ（める）
800000712,絹,,203000003,13,030000008,031000006,000000006,031000017,,ケン,きぬ
800000713,縦,,203000003,16,030000008,031000006,000000006,031000017,,ジュウ,たて
800000714,縮,,203000003,17,030000008,031000006,000000006,031000017,,シュク,ちぢ（む）・ちぢ（める）
800000715,経,,203000003,11,030000008,031000005,000000005,031000015,,ケイ・キョウ,へ（る）
800000716,絶,,203000003,12,030000008,031000005,000000005,031000015,,ゼツ,た（つ）・た（える）
800000717,綿,,203000003,14,030000008,031000005,000000005,031000016,,メン,わた
800000718,総,,203000003,14,030000008,031000005,000000005,031000016,,ソウ,す（べる）・ふさ
800000719,編,,203000003,15,030000008,031000005,000000005,031000016,,ヘン,あ（む）
800000720,績,,203000003,17,030000008,031000005,000000005,031000016,,セキ,-
800000721,紀,,203000003,9,030000008,031000005,000000005,031000017,,キ,のり・しる（す)
800000722,素,,203000003,10,030000008,031000005,000000005,031000017,,ソ・ス,もと
800000723,統,,203000003,12,030000008,031000005,000000005,031000017,,トウ,す（べる）
800000724,織,,203000003,18,030000008,031000005,000000005,031000017,,ショク・シキ,お（る）
800000725,約,,203000003,9,030000008,031000004,000000004,031000015,,ヤク,-
800000726,給,,203000003,12,030000008,031000004,000000004,031000015,,キュウ,-
800000727,続,,203000003,13,030000008,031000004,000000004,031000015,,ゾク,つづ（く）・つづ（ける）
800000728,結,,203000003,12,030000008,031000004,000000004,031000017,,ケツ,むす（ぶ）
800000729,縄,,203000003,15,030000008,031000004,000000004,031000017,,ジョウ,なわ
800000730,終,,203000003,11,030000008,031000003,000000003,031000014,032000009,シュウ,お（わり）
800000731,緑,,203000003,14,030000008,031000003,000000003,031000016,,リョク,みどり
800000732,練,,203000003,14,030000008,031000003,000000003,031000016,,レン,-
800000733,級,,203000003,9,030000008,031000003,000000003,031000017,,キュウ,-
800000734,組,,203000003,11,030000008,031000002,000000002,031000014,032000009,ソ,くみ・く（む）
800000735,紙,,203000003,10,030000008,031000002,000000002,031000014,,シ,かみ
800000736,絵,,203000003,12,030000008,031000002,000000002,031000014,,カイ,え
800000737,細,,203000003,11,030000008,031000002,000000002,031000015,,サイ,ほそ(い)・こま(かい)
800000738,線,,203000003,15,030000008,031000002,000000002,031000016,,セン,-
800000739,糸,,203000003,6,030000008,031000001,000000001,031000016,,シ,いと
800000740,緒,,203000003,14,030000008,,,031000015,,ショ・チョ,お
800000741,紹,,203000003,11,030000008,,,031000016,,ショウ,-
800000742,絡,,203000003,12,030000008,,,031000016,,ラク,から(む)・から(まる)
800000743,糾,,203000003,9,030000008,,,031000017,,キュウ,ただ(す)
800000744,紋,,203000003,10,030000008,,,031000017,,モン,-
800000745,紛,,203000003,10,030000008,,,031000017,,フン,まぎ(れる)・まぎ(らす)・まぎ(らわしい)・まぎ(らわす)
800000746,紡,,203000003,10,030000008,,,031000017,,ボウ,つむ(ぐ)
800000747,索,,203000003,10,030000008,,,031000017,,サク,-
800000748,紫,,203000003,12,030000008,,,031000017,,シ,むらさき
800000749,累,,203000003,11,030000008,,,031000017,,ルイ,-
800000750,紳,,203000003,11,030000008,,,031000017,,シン,-
800000751,紺,,203000003,11,030000008,,,031000017,,コン,-
800000752,絞,,203000003,12,030000008,,,031000017,,コウ,しぼ(る)、し(める)、し(まる)
800000753,継,,203000003,13,030000008,,,031000017,,ケイ,つ(ぐ)
800000754,維,,203000003,14,030000008,,,031000017,,イ,-
800000755,綱,,203000003,14,030000008,,,031000017,,コウ,つな
800000756,網,,203000003,14,030000008,,,031000017,,モウ,あみ
800000757,緊,,203000003,15,030000008,,,031000017,,キン,-
800000758,締,,203000003,15,030000008,,,031000017,,テイ,し(まる)・し(める)
800000759,緩,,203000003,15,030000008,,,031000017,,カン,ゆる(い)・ゆる(む)・ゆる(める)・ゆる(やか)
800000760,緯,,203000003,16,030000008,,,031000017,,イ,よこいと
800000761,縁,,203000003,15,030000008,,,031000017,,エン,ふち
800000762,縛,,203000003,16,030000008,,,031000017,,バク,しば(る)
800000763,縫,,203000003,16,030000008,,,031000017,,ホウ,ぬ(う)
800000764,繁,,203000003,16,030000008,,,031000017,,ハン,-
800000765,繊,,203000003,17,030000008,,,031000017,,セン,-
800000766,繕,,203000003,18,030000008,,,031000017,,ゼン,つくろ(う)
800000767,繭,,203000003,18,030000008,,,031000017,,ケン,まゆ
800000768,繰,,203000003,19,030000008,,,031000017,,ソウ,く(る)
800000769,至,,203000003,6,030000121,031000006,000000006,031000017,,シ,いた（る）・いたり
800000770,致,,203000003,10,030000121,,,031000017,,チ,いた(す)
800000771,齢,,203000003,17,030000207,,,031000016,,レイ,-
800000772,歯,,203000003,12,030000207,031000003,000000003,031000015,,シ,は
800000773,秘,,203000003,10,030000036,031000006,000000006,031000017,,ヒ,ひ（める）
800000774,示,,203000003,5,030000036,031000005,000000005,031000015,,シ・ジ,しめ（す）
800000775,祖,,203000003,9,030000036,031000005,000000005,031000015,,ソ,-
800000776,禁,,203000003,13,030000036,031000005,000000005,031000016,,キン,-
800000777,票,,203000003,11,030000036,031000004,000000004,031000017,,ヒョウ,-
800000778,祝,,203000003,9,030000036,031000004,000000004,031000016,,シュク,いわ（う）
800000779,礼,,203000003,5,030000036,031000003,000000003,031000015,,レイ,-
800000780,神,,203000003,9,030000036,031000003,000000003,031000015,,シン・ジン,かみ・こう・かん
800000781,福,,203000003,13,030000036,031000003,000000003,031000015,,フク,-
800000782,祭,,203000003,11,030000036,031000003,000000003,031000016,,サイ,まつ（り）
800000783,社,,203000003,7,030000036,031000002,000000002,031000014,,シャ,やしろ
800000784,祈,,203000003,8,030000036,,,031000016,,キ,いの(る)
800000785,祉,,203000003,8,030000036,,,031000017,,シ,-
800000786,祥,,203000003,10,030000036,,,031000017,,ショウ,さいわい
800000787,禅,,203000003,13,030000036,,,031000017,,ゼン,-
800000788,禍,,203000003,13,030000036,,,031000017,,カ,わざわい
800000789,耐,,203000003,9,030000176,,,031000017,,タイ,た(える)
800000790,聖,,203000003,13,030000079,031000006,000000006,031000017,,セイ・ショウ,ひじり
800000791,職,,203000003,18,030000079,031000005,000000005,031000015,,ショク,-
800000792,聞,,203000003,14,030000079,031000002,000000002,031000013,032000003,ブン・モン,き（く）
800000793,耳,,203000003,6,030000079,031000001,000000001,031000013,032000010,ジ,みみ
800000794,聴,,203000003,17,030000079,,,031000017,,チョウ,き(く)
800000795,自,,203000003,6,030000144,031000002,000000002,031000014,,ジ・シ,みずか（ら）
800000796,臭,,203000003,10,030000144,,,031000017,,シュウ,くさ(い)・にお(い)
800000797,鹿,,203000003,11,030000126,031000004,000000004,,,-,しか
800000798,麗,,203000003,19,030000126,,,031000017,,レイ,うるわ(しい)
800000799,輸,,203000003,16,030000039,031000005,000000005,,,ユ,-
800000800,軍,,203000003,9,030000039,031000004,000000004,031000016,,グン,-
800000801,輪,,203000003,15,030000039,031000004,000000004,031000016,,リン,わ
800000802,軽,,203000003,12,030000039,031000003,000000003,031000014,032000013,ケイ,かる（い）・かろ（やか）
800000803,転,,203000003,11,030000039,031000003,000000003,031000014,032000009,テン,ころ（ぶ）・ころ（がる）
800000804,車,,203000003,7,030000039,031000001,000000001,031000013,032000004,シャ,くるま
800000805,軒,,203000003,10,030000039,,,031000016,,ケン,のき
